Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Weakness,OlivetCollege,283,Sirafino_Davis,2.173913043,13.95652174,0.75,Miscellaneous,0.194,0.5,1
Offensive,Weakness,EastWest,99,Sherman_Carter,15.92857143,22.71428571,0.752,P&R Ball Handler,0.148,0.372,0.214
Offensive,Weakness,EastWest,99,Sherman_Carter,15.92857143,22.71428571,0.752,Miscellaneous,0.048,0.643,0.75
Offensive,Weakness,EastWest,99,Sherman_Carter,15.92857143,22.71428571,0.752,Off Screen,0.059,0.706,0.385
Offensive,Weakness,EastWest,99,Sherman_Carter,15.92857143,22.71428571,0.752,Isolation,0.117,0.676,0.28
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,P&R Ball Handler,0.024,0,0
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Offensive Rebounds (put backs),0.073,0.667,0.5
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Transition,0.024,0,0
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Isolation,0.195,0.375,0.2
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Spot Up,0.146,0.5,0
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Post-Up,0.195,0.5,0.286
Offensive,Weakness,EastWest,98,Sherman_Brown,2.454545455,6.090909091,0.683,Miscellaneous,0.122,0.2,
Offensive,Weakness,Knox,135,Sean_Pollock,0.4,2.1,0.667,P&R Roll Man,0.167,0,0
Offensive,Weakness,Knox,135,Sean_Pollock,0.4,2.1,0.667,Hand Off,0.167,0,0
Offensive,Weakness,Knox,135,Sean_Pollock,0.4,2.1,0.667,Miscellaneous,0.167,0,
Offensive,Weakness,Carthage,30,Sean_Johnson,3.826086957,15.7826087,0.906,P&R Roll Man,0.083,0.375,0.2
Offensive,Weakness,Carthage,30,Sean_Johnson,3.826086957,15.7826087,0.906,Post-Up,0.229,0.773,0.421
Offensive,Weakness,Carthage,30,Sean_Johnson,3.826086957,15.7826087,0.906,Miscellaneous,0.094,0.333,
Offensive,Weakness,Carthage,30,Sean_Johnson,3.826086957,15.7826087,0.906,Off Screen,0.01,0,0
Offensive,Weakness,DominicanIL,80,Sean_Ek,2.411764706,13.11764706,0.726,Spot Up,0.274,0.353,0.143
Offensive,Weakness,DominicanIL,80,Sean_Ek,2.411764706,13.11764706,0.726,Miscellaneous,0.129,0.25,0
Offensive,Weakness,NorthPark,248,Scott_Olsen,1.590909091,9.590909091,0.7,P&R Roll Man,0.06,0,0
Offensive,Weakness,NorthPark,248,Scott_Olsen,1.590909091,9.590909091,0.7,Off Screen,0.08,0.5,0.333
Offensive,Weakness,NorthPark,248,Scott_Olsen,1.590909091,9.590909091,0.7,Cut,0.06,0,0
Offensive,Weakness,NorthPark,248,Scott_Olsen,1.590909091,9.590909091,0.7,Miscellaneous,0.1,0,
Offensive,Weakness,CornellCollege,67,Scott_Gasik,3.5,7,1.167,P&R Ball Handler,0.111,0,0
Offensive,Weakness,CornellCollege,67,Scott_Gasik,3.5,7,1.167,P&R Roll Man,0.167,1,0.333
Offensive,Weakness,CornellCollege,67,Scott_Gasik,3.5,7,1.167,Transition,0.167,1,1
Offensive,Weakness,CornellCollege,67,Scott_Gasik,3.5,7,1.167,Off Screen,0.056,0,0
Offensive,Weakness,GustavusAdolphus,309,Schuyler_Thompson,2.3125,9.3125,0.627,P&R Roll Man,0.017,0,0
Offensive,Weakness,GustavusAdolphus,309,Schuyler_Thompson,2.3125,9.3125,0.627,Off Screen,0.136,0.625,0.286
Offensive,Weakness,GustavusAdolphus,309,Schuyler_Thompson,2.3125,9.3125,0.627,Miscellaneous,0.017,0,
Offensive,Weakness,GustavusAdolphus,309,Schuyler_Thompson,2.3125,9.3125,0.627,Spot Up,0.169,0,0
Offensive,Weakness,GustavusAdolphus,309,Schuyler_Thompson,2.3125,9.3125,0.627,Post-Up,0.186,0.545,0.375
Offensive,Weakness,EastWest,97,Scherone_Clarke,0.444444444,1.777777778,0.5,P&R Roll Man,0.045,0,0
Offensive,Weakness,EastWest,97,Scherone_Clarke,0.444444444,1.777777778,0.5,Offensive Rebounds (put backs),0.136,0,0
Offensive,Weakness,EastWest,97,Scherone_Clarke,0.444444444,1.777777778,0.5,Miscellaneous,0.227,0,
Offensive,Weakness,EastWest,97,Scherone_Clarke,0.444444444,1.777777778,0.5,Spot Up,0.045,0,0
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,Cut,0.067,0.5,0.25
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,Miscellaneous,0.073,0,0
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,Post-Up,0.056,0.3,0.167
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,Spot Up,0.341,0.639,0.372
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,Transition,0.117,0.667,0.545
Offensive,Weakness,MSOE,164,Sammy_Linn,5.125,12.58333333,0.687,P&R Ball Handler,0.089,0.438,0.25
Offensive,Weakness,Chicago,49,Sam_Sustacek,4,10.44,0.962,Hand Off,0.01,0,0
Offensive,Weakness,Chicago,49,Sam_Sustacek,4,10.44,0.962,Miscellaneous,0.125,0.692,
Offensive,Weakness,Chicago,49,Sam_Sustacek,4,10.44,0.962,Cut,0.183,0.842,0.471
Offensive,Weakness,Chicago,49,Sam_Sustacek,4,10.44,0.962,Post-Up,0.26,0.741,0.529
Offensive,Weakness,GustavusAdolphus,308,Sam_DuBois,1.235294118,8.529411765,0.724,Cut,0.172,0.6,0.25
Offensive,Weakness,GustavusAdolphus,308,Sam_DuBois,1.235294118,8.529411765,0.724,Miscellaneous,0.241,0,0
Offensive,Weakness,GustavusAdolphus,308,Sam_DuBois,1.235294118,8.529411765,0.724,Hand Off,0.034,0,0
Offensive,Weakness,GustavusAdolphus,308,Sam_DuBois,1.235294118,8.529411765,0.724,Post-Up,0.034,0,0
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,Hand Off,0.015,0.5,0.5
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,Cut,0.023,1,0.5
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,Offensive Rebounds (put backs),0.008,1,0
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,Miscellaneous,0.072,0.579,0
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,Isolation,0.091,0.875,0.364
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,P&R Roll Man,0.004,0,0
Offensive,Weakness,Rose-Hulman,295,Ryuji_Aoki,9.740740741,15.2962963,1.004,P&R Ball Handler,0.163,0.93,0.455
Offensive,Weakness,Albion,16,Ryan_Lowe,7.173913043,14.39130435,1.078,Miscellaneous,0.046,0.714,1
Offensive,Weakness,Albion,16,Ryan_Lowe,7.173913043,14.39130435,1.078,Post-Up,0.562,0.919,0.615
Offensive,Weakness,Albion,16,Ryan_Lowe,7.173913043,14.39130435,1.078,P&R Roll Man,0.013,1,0.5
Offensive,Weakness,Chicago,47,Ryan_Jacobsen,7.272727273,20.86363636,0.907,Spot Up,0.151,0.654,0.294
Offensive,Weakness,Chicago,47,Ryan_Jacobsen,7.272727273,20.86363636,0.907,Miscellaneous,0.122,0.429,0.667
Offensive,Weakness,Chicago,47,Ryan_Jacobsen,7.272727273,20.86363636,0.907,Hand Off,0.006,0,
Offensive,Weakness,Chicago,47,Ryan_Jacobsen,7.272727273,20.86363636,0.907,Off Screen,0.006,0,0
Offensive,Weakness,Chicago,47,Ryan_Jacobsen,7.272727273,20.86363636,0.907,Offensive Rebounds (put backs),0.128,0.682,0.357
Offensive,Weakness,DominicanIL,79,Rory_Cunningham,1.833333333,7.25,0.629,Cut,0.229,0.5,0.25
Offensive,Weakness,DominicanIL,79,Rory_Cunningham,1.833333333,7.25,0.629,Spot Up,0.314,0.545,0.273
Offensive,Weakness,DominicanIL,79,Rory_Cunningham,1.833333333,7.25,0.629,Miscellaneous,0.143,0.4,
Offensive,Weakness,DominicanIL,79,Rory_Cunningham,1.833333333,7.25,0.629,Post-Up,0.029,0,
Offensive,Weakness,Wabash,196,Ronald_Ryan,0.5,4.333333333,0.429,Transition,0.143,0,0
Offensive,Weakness,Wabash,196,Ronald_Ryan,0.5,4.333333333,0.429,P&R Ball Handler,0.143,0,
Offensive,Weakness,Wabash,196,Ronald_Ryan,0.5,4.333333333,0.429,Isolation,0.143,0,0
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,P&R Roll Man,0.045,0,0
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,Hand Off,0.045,0,0
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,Spot Up,0.136,0,0
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,Transition,0.273,0.333,0.25
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,P&R Ball Handler,0.045,0,0
Offensive,Weakness,EastWest,96,Roland_Watkins,1.25,4.916666667,0.591,Cut,0.045,0,0
Offensive,Weakness,Kalamazoo,227,Roger_Hood,7.6,20.92,0.789,Post-Up,0.004,0,0
Offensive,Weakness,Kalamazoo,227,Roger_Hood,7.6,20.92,0.789,Isolation,0.017,0.25,0
Offensive,Weakness,Kalamazoo,227,Roger_Hood,7.6,20.92,0.789,P&R Ball Handler,0.062,0.733,0.3
Offensive,Weakness,Kalamazoo,227,Roger_Hood,7.6,20.92,0.789,Miscellaneous,0.087,0,0
Offensive,Weakness,Kalamazoo,227,Roger_Hood,7.6,20.92,0.789,Hand Off,0.004,0,
Offensive,Weakness,Albion,15,Robert_Ryan,3.56,18.04,0.659,Miscellaneous,0.136,0.167,0
Offensive,Weakness,Albion,15,Robert_Ryan,3.56,18.04,0.659,Isolation,0.083,0.091,0
Offensive,Weakness,Albion,15,Robert_Ryan,3.56,18.04,0.659,P&R Ball Handler,0.076,0.3,0
Offensive,Weakness,Albion,15,Robert_Ryan,3.56,18.04,0.659,Hand Off,0.015,0,0
Offensive,Weakness,Albion,15,Robert_Ryan,3.56,18.04,0.659,Offensive Rebounds (put backs),0.008,0,
Offensive,Weakness,UWPlatteville,267,Robert_Duax,15.79310345,27,1.061,P&R Roll Man,0.033,0.429,0.273
Offensive,Weakness,UWPlatteville,267,Robert_Duax,15.79310345,27,1.061,Post-Up,0.085,0.833,0.478
Offensive,Weakness,UWPlatteville,267,Robert_Duax,15.79310345,27,1.061,Miscellaneous,0.066,0.786,0.667
Offensive,Weakness,UWPlatteville,267,Robert_Duax,15.79310345,27,1.061,Off Screen,0.061,0.846,0.455
