team_name,number_of_games,team_poss,opp_poss,off_adjustment_factor,def_adjustment_factor,Format,Type,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,164,Sammy_Linn,5.125,12.58333333,0.687,Hand Off,0.006,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,164,Sammy_Linn,5.125,12.58333333,0.687,Off Screen,0.045,0.75,0.429
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,164,Sammy_Linn,5.125,12.58333333,0.687,Isolation,0.089,1.062,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,164,Sammy_Linn,5.125,12.58333333,0.687,Offensive Rebounds (put backs),0.061,1,0.571
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,163,Nolan_Henton,4.653846154,23.73076923,0.833,Offensive Rebounds (put backs),0.014,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,163,Nolan_Henton,4.653846154,23.73076923,0.833,Spot Up,0.41,0.932,0.353
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,163,Nolan_Henton,4.653846154,23.73076923,0.833,Transition,0.118,1,0.714
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,163,Nolan_Henton,4.653846154,23.73076923,0.833,Off Screen,0.076,0.909,0.5
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Transition,0.114,1.318,0.526
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Cut,0.06,1.348,0.632
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Spot Up,0.403,1.155,0.42
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,160,Luke_Nelson,0.684210526,5.631578947,0.406,Cut,0.094,0.667,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,160,Luke_Nelson,0.684210526,5.631578947,0.406,Transition,0.156,0.6,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,160,Luke_Nelson,0.684210526,5.631578947,0.406,P&R Ball Handler,0.156,0.8,0.5
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,158,Josh_Herzog,1.4,5.2,0.542,Transition,0.208,0.6,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,158,Josh_Herzog,1.4,5.2,0.542,Cut,0.042,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,158,Josh_Herzog,1.4,5.2,0.542,P&R Ball Handler,0.208,1,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,158,Josh_Herzog,1.4,5.2,0.542,Hand Off,0.042,1,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,Spot Up,0.236,0.901,0.403
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,Cut,0.065,1.24,0.619
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,Hand Off,0.021,1.375,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,Offensive Rebounds (put backs),0.01,1,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,P&R Ball Handler,0.296,0.851,0.431
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,157,Jason_Palesse,12.46153846,28.42307692,0.834,P&R Roll Man,0.008,1.667,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,156,Jake_Gebert,7.653846154,20.88461538,1.026,Miscellaneous,0.12,1.087,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,156,Jake_Gebert,7.653846154,20.88461538,1.026,Spot Up,0.25,1.042,0.488
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,156,Jake_Gebert,7.653846154,20.88461538,1.026,Offensive Rebounds (put backs),0.109,1.476,0.692
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,156,Jake_Gebert,7.653846154,20.88461538,1.026,Isolation,0.026,1.2,0.75
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Off Screen,0.072,0.9,0.429
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Isolation,0.022,1,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Post-Up,0.029,1.5,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Cut,0.087,1.417,0.8
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Transition,0.08,0.909,0.444
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,155,Gabe_Wear,4.576923077,16.65384615,0.862,Offensive Rebounds (put backs),0.022,1.333,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,154,Eddie_Harwick,0.6,1.4,0.6,P&R Ball Handler,0.4,1,0.5
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,153,David_Llorente,0.454545455,2,0.417,Cut,0.083,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,153,David_Llorente,0.454545455,2,0.417,Spot Up,0.333,0.5,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,152,Brian_Dorn,2.307692308,10.96153846,0.723,Cut,0.108,1.222,0.625
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,152,Brian_Dorn,2.307692308,10.96153846,0.723,P&R Ball Handler,0.241,0.95,0.6
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,152,Brian_Dorn,2.307692308,10.96153846,0.723,Isolation,0.024,1,0.5
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,152,Brian_Dorn,2.307692308,10.96153846,0.723,Transition,0.169,1,0.75
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Offensive Rebounds (put backs),0.027,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Transition,0.253,1.053,0.538
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Hand Off,0.013,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Miscellaneous,0.093,1.571,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,P&R Roll Man,0.013,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Strength,150,Anthony_Bartman,0.5,2.5,1,Post-Up,0.5,2,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,Isolation,0.007,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,Post-Up,0.255,0.872,0.469
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,P&R Roll Man,0.124,0.842,0.353
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,Miscellaneous,0.059,0.889,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,Cut,0.222,0.941,0.469
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,166,Travis_Ballard,5.653846154,11.34615385,0.961,Hand Off,0.007,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,165,Tegan_Miles,10.38461538,27.38461538,0.989,P&R Roll Man,0.103,0.821,0.429
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,165,Tegan_Miles,10.38461538,27.38461538,0.989,Miscellaneous,0.055,0.4,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,165,Tegan_Miles,10.38461538,27.38461538,0.989,Spot Up,0.048,0.846,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,165,Tegan_Miles,10.38461538,27.38461538,0.989,Post-Up,0.465,0.921,0.539
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,165,Tegan_Miles,10.38461538,27.38461538,0.989,Transition,0.04,0.909,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,Cut,0.067,0.5,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,Miscellaneous,0.073,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,Post-Up,0.056,0.3,0.167
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,Spot Up,0.341,0.639,0.372
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,Transition,0.117,0.667,0.545
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,164,Sammy_Linn,5.125,12.58333333,0.687,P&R Ball Handler,0.089,0.438,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,P&R Roll Man,0.028,0.5,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,Post-Up,0.007,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,P&R Ball Handler,0.146,0.714,0.545
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,Miscellaneous,0.069,0.3,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,Isolation,0.021,0.667,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,163,Nolan_Henton,4.653846154,23.73076923,0.833,Cut,0.111,0.75,0.5
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Off Screen,0.242,1.054,0.409
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,P&R Ball Handler,0.099,0.974,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Miscellaneous,0.031,0.167,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Offensive Rebounds (put backs),0.01,1,1
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Isolation,0.031,0.5,0.222
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,161,Matthew_Kirmse,16.07692308,28.46153846,1.083,Hand Off,0.01,0.5,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,160,Luke_Nelson,0.684210526,5.631578947,0.406,Miscellaneous,0.031,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,160,Luke_Nelson,0.684210526,5.631578947,0.406,Offensive Rebounds (put backs),0.031,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,160,Luke_Nelson,0.684210526,5.631578947,0.406,Spot Up,0.344,0.364,0.125
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,160,Luke_Nelson,0.684210526,5.631578947,0.406,Isolation,0.156,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,160,Luke_Nelson,0.684210526,5.631578947,0.406,Post-Up,0.031,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,158,Josh_Herzog,1.4,5.2,0.542,Miscellaneous,0.167,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,158,Josh_Herzog,1.4,5.2,0.542,Isolation,0.083,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,158,Josh_Herzog,1.4,5.2,0.542,Spot Up,0.25,0.333,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,157,Jason_Palesse,12.46153846,28.42307692,0.834,Post-Up,0.003,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,157,Jason_Palesse,12.46153846,28.42307692,0.834,Miscellaneous,0.109,0.714,0.143
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,157,Jason_Palesse,12.46153846,28.42307692,0.834,Off Screen,0.057,0.636,0.313
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,157,Jason_Palesse,12.46153846,28.42307692,0.834,Transition,0.104,0.625,0.316
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,157,Jason_Palesse,12.46153846,28.42307692,0.834,Isolation,0.091,0.629,0.296
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,P&R Roll Man,0.068,1,0.462
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,Cut,0.203,0.974,0.552
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,Hand Off,0.005,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,Post-Up,0.042,1,0.571
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,P&R Ball Handler,0.021,0.5,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,Transition,0.13,0.88,0.471
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,156,Jake_Gebert,7.653846154,20.88461538,1.026,Off Screen,0.026,0.4,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,155,Gabe_Wear,4.576923077,16.65384615,0.862,Spot Up,0.486,0.791,0.345
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,155,Gabe_Wear,4.576923077,16.65384615,0.862,Miscellaneous,0.13,0.611,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,155,Gabe_Wear,4.576923077,16.65384615,0.862,P&R Roll Man,0.036,0.8,0.667
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,155,Gabe_Wear,4.576923077,16.65384615,0.862,P&R Ball Handler,0.036,0.4,0.333
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,154,Eddie_Harwick,0.6,1.4,0.6,Miscellaneous,0.4,0.5,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,154,Eddie_Harwick,0.6,1.4,0.6,Transition,0.2,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,153,David_Llorente,0.454545455,2,0.417,Transition,0.25,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,153,David_Llorente,0.454545455,2,0.417,Miscellaneous,0.333,0.25,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,152,Brian_Dorn,2.307692308,10.96153846,0.723,Spot Up,0.229,0.579,0.294
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,152,Brian_Dorn,2.307692308,10.96153846,0.723,Hand Off,0.024,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,152,Brian_Dorn,2.307692308,10.96153846,0.723,Miscellaneous,0.181,0.2,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,152,Brian_Dorn,2.307692308,10.96153846,0.723,Off Screen,0.024,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,P&R Ball Handler,0.12,0.889,0.6
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Cut,0.107,0.625,0.25
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Spot Up,0.32,0.875,0.368
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Off Screen,0.04,0,0
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Isolation,0.013,0,
MSOE,26,80.34615385,79.96153846,0.97526526,0.961498301,Offensive,Weakness,150,Anthony_Bartman,0.5,2.5,1,Spot Up,0.5,0,0
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,179,Tomas_Cutts,1.5,4,0.75,Cut,0.25,1.333,0.667
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,179,Tomas_Cutts,1.5,4,0.75,Off Screen,0.083,3,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,179,Tomas_Cutts,1.5,4,0.75,Offensive Rebounds (put backs),0.083,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,178,Tariq_Archibald,2,3,1,Transition,0.5,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Transition,0.158,1.065,0.526
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Offensive Rebounds (put backs),0.031,1.5,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Spot Up,0.276,1.13,0.413
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Off Screen,0.041,1.375,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,177,Kyle_Bumbalough,5.333333333,23.36363636,0.888,Cut,0.005,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,176,Kevin_Day,5.363636364,13.72727273,0.874,P&R Roll Man,0.068,1.429,0.583
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,176,Kevin_Day,5.363636364,13.72727273,0.874,Hand Off,0.01,1.5,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,176,Kevin_Day,5.363636364,13.72727273,0.874,Cut,0.121,1.08,0.647
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,176,Kevin_Day,5.363636364,13.72727273,0.874,Transition,0.121,1.24,0.571
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,175,Joshua_Dillingham,8.714285714,19.85714286,0.914,Spot Up,0.02,1,0.333
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,175,Joshua_Dillingham,8.714285714,19.85714286,0.914,Cut,0.223,1.136,0.667
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,175,Joshua_Dillingham,8.714285714,19.85714286,0.914,Offensive Rebounds (put backs),0.147,1.172,0.7
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,174,Jordan_Radcliff,2.5,7.75,0.732,Hand Off,0.049,1,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,174,Jordan_Radcliff,2.5,7.75,0.732,Spot Up,0.268,1,0.4
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,174,Jordan_Radcliff,2.5,7.75,0.732,Transition,0.317,1,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,174,Jordan_Radcliff,2.5,7.75,0.732,Cut,0.024,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,173,Jake_Ludwig,17.15625,28.3125,1.038,Cut,0.031,1.688,0.769
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,173,Jake_Ludwig,17.15625,28.3125,1.038,Off Screen,0.054,1.143,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,173,Jake_Ludwig,17.15625,28.3125,1.038,Post-Up,0.006,1.333,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,173,Jake_Ludwig,17.15625,28.3125,1.038,Offensive Rebounds (put backs),0.012,1.167,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,173,Jake_Ludwig,17.15625,28.3125,1.038,Transition,0.182,1.337,0.681
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,172,Jake_Asquini,6.090909091,18.72727273,0.954,Isolation,0.005,3,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,172,Jake_Asquini,6.090909091,18.72727273,0.954,Off Screen,0.195,1.105,0.4
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,172,Jake_Asquini,6.090909091,18.72727273,0.954,Spot Up,0.441,1.151,0.427
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,172,Jake_Asquini,6.090909091,18.72727273,0.954,Cut,0.005,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,172,Jake_Asquini,6.090909091,18.72727273,0.954,P&R Roll Man,0.015,2,0.667
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,171,Grant_Gibson,7.636363636,23.78787879,0.91,Cut,0.123,1.303,0.68
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,171,Grant_Gibson,7.636363636,23.78787879,0.91,Post-Up,0.011,1,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,171,Grant_Gibson,7.636363636,23.78787879,0.91,Offensive Rebounds (put backs),0.045,1,0.556
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,171,Grant_Gibson,7.636363636,23.78787879,0.91,Off Screen,0.108,1.207,0.481
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,171,Grant_Gibson,7.636363636,23.78787879,0.91,Spot Up,0.347,0.978,0.341
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,Spot Up,0.158,1.519,0.583
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,Cut,0.181,1.129,0.615
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,P&R Roll Man,0.129,1.5,0.667
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,Transition,0.047,2.25,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,Off Screen,0.076,1.385,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,170,Chandler_Fuzak,6.3,13,1.105,Offensive Rebounds (put backs),0.047,1.5,0.714
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,169,Carson_Hughes,8.909090909,24.03030303,0.933,P&R Roll Man,0.006,2.5,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,169,Carson_Hughes,8.909090909,24.03030303,0.933,Transition,0.17,1.151,0.478
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,169,Carson_Hughes,8.909090909,24.03030303,0.933,Off Screen,0.173,0.944,0.396
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,169,Carson_Hughes,8.909090909,24.03030303,0.933,Spot Up,0.285,1.135,0.405
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Offensive Rebounds (put backs),0.147,1.2,0.5
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Spot Up,0.088,1.333,0.667
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Transition,0.118,1.5,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,P&R Roll Man,0.029,2,1
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,167,Adam_Alexander,9.242424242,26.27272727,0.914,Offensive Rebounds (put backs),0.083,0.963,0.45
Roosevelt,34,73,74.17647059,0.886095483,0.891935696,Offensive,Strength,167,Adam_Alexander,9.242424242,26.27272727,0.914,Cut,0.129,1.048,0.613
