Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Defensive,Weakness,Rose-Hulman,288,John_Czarnecki,10.33333333,24.62962963,0.915,Spot Up,0.39,1.016,0.421
Defensive,Weakness,Kalamazoo,222,Jimmy_Paprocki,12.64,27.52,0.813,Isolation,0.052,1,0.571
Defensive,Weakness,Kalamazoo,222,Jimmy_Paprocki,12.64,27.52,0.813,Spot Up,0.426,0.939,0.362
Defensive,Weakness,Kalamazoo,222,Jimmy_Paprocki,12.64,27.52,0.813,Hand Off,0.013,1,0.5
Defensive,Weakness,Kalamazoo,222,Jimmy_Paprocki,12.64,27.52,0.813,P&R Roll Man,0.058,1.111,0.571
Defensive,Weakness,EastWest,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Isolation,0.116,1.4,0.5
Defensive,Weakness,EastWest,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Spot Up,0.535,1.174,0.455
Defensive,Weakness,EastWest,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,P&R Ball Handler,0.07,1.667,0.667
Defensive,Weakness,Kalamazoo,221,Jeremiah_Vincent,9.076923077,26.07692308,0.974,Spot Up,0.526,1.125,0.444
Defensive,Weakness,Kalamazoo,221,Jeremiah_Vincent,9.076923077,26.07692308,0.974,Off Screen,0.132,1.7,0.6
Defensive,Weakness,MoodyBible,140,Jeremiah_Ransom,0,1.75,0.75,Off Screen,0.25,1.5,0.5
Defensive,Weakness,Knox,131,Jeremiah_Horton,1.9,3.9,1.25,Isolation,0.25,2,1
Defensive,Weakness,NorthPark,240,Jelani_Sankey,1,6.5,0.6,P&R Ball Handler,0.2,3,1
Defensive,Weakness,Albion,9,Jaylen_Fordham,6.52,18.48,1.081,Isolation,0.027,1.5,1
Defensive,Weakness,Albion,9,Jaylen_Fordham,6.52,18.48,1.081,Hand Off,0.101,1.733,0.769
Defensive,Weakness,Albion,9,Jaylen_Fordham,6.52,18.48,1.081,P&R Ball Handler,0.161,1.083,0.526
Defensive,Weakness,Albion,9,Jaylen_Fordham,6.52,18.48,1.081,Off Screen,0.121,1.167,0.462
Defensive,Weakness,Albion,9,Jaylen_Fordham,6.52,18.48,1.081,Post-Up,0.047,1.143,0.8
Defensive,Weakness,WheatonIL,202,Jay_Spencer,5.615384615,19.53846154,0.935,P&R Ball Handler,0.047,1,0.4
Defensive,Weakness,WheatonIL,202,Jay_Spencer,5.615384615,19.53846154,0.935,Post-Up,0.355,0.974,0.571
Defensive,Weakness,WheatonIL,202,Jay_Spencer,5.615384615,19.53846154,0.935,Spot Up,0.393,0.976,0.353
Defensive,Weakness,WheatonIL,202,Jay_Spencer,5.615384615,19.53846154,0.935,Isolation,0.019,2,1
Defensive,Weakness,MSOE,157,Jason_Palesse,12.46153846,28.42307692,0.755,Off Screen,0.075,1,0.417
Defensive,Weakness,MSOE,157,Jason_Palesse,12.46153846,28.42307692,0.755,Spot Up,0.34,0.897,0.344
Defensive,Weakness,IllinoisTech,320,Jason_Morris,0,3,1.667,P&R Roll Man,0.333,3,1
Defensive,Weakness,NorthPark,239,Jason_Hines,3.652173913,10.34782609,0.619,Post-Up,0.595,0.72,0.438
Defensive,Weakness,NorthPark,239,Jason_Hines,3.652173913,10.34782609,0.619,Hand Off,0.024,2,1
Defensive,Weakness,GustavusAdolphus,303,Jason_Faul,10.125,26.08333333,0.915,Spot Up,0.372,0.951,0.382
Defensive,Weakness,GustavusAdolphus,303,Jason_Faul,10.125,26.08333333,0.915,Off Screen,0.073,1.333,0.5
Defensive,Weakness,GustavusAdolphus,303,Jason_Faul,10.125,26.08333333,0.915,Hand Off,0.024,1.25,0.5
Defensive,Weakness,GustavusAdolphus,303,Jason_Faul,10.125,26.08333333,0.915,P&R Ball Handler,0.073,1.5,0.75
Defensive,Weakness,NorthPark,238,Jarrod_Coleman,0.545454545,5.909090909,0.091,P&R Ball Handler,0.182,0.5,
Defensive,Weakness,Kalamazoo,220,Jarnard_Smith,4.1875,11.0625,0.818,Off Screen,0.045,1,0
Defensive,Weakness,Kalamazoo,220,Jarnard_Smith,4.1875,11.0625,0.818,P&R Ball Handler,0.227,1,0.333
Defensive,Weakness,Fontbonne,109,Jared_Woodcock,9.9375,23.25,1.066,Spot Up,0.516,1.085,0.405
Defensive,Weakness,Fontbonne,109,Jared_Woodcock,9.9375,23.25,1.066,Off Screen,0.187,1.118,0.429
Defensive,Weakness,Fontbonne,109,Jared_Woodcock,9.9375,23.25,1.066,P&R Roll Man,0.066,1.333,0.6
Defensive,Weakness,Fontbonne,109,Jared_Woodcock,9.9375,23.25,1.066,Isolation,0.011,2,1
Defensive,Weakness,CornellCollege,59,Jan_Siegien,4,12.75,1.041,Spot Up,0.449,1.182,0.45
Defensive,Weakness,CornellCollege,59,Jan_Siegien,4,12.75,1.041,Isolation,0.02,2,1
Defensive,Weakness,CornellCollege,59,Jan_Siegien,4,12.75,1.041,P&R Roll Man,0.02,2,1
Defensive,Weakness,Fontbonne,108,James_Wiggins,6.8125,23.9375,0.743,P&R Roll Man,0.027,1.667,0.5
Defensive,Weakness,Fontbonne,108,James_Wiggins,6.8125,23.9375,0.743,Hand Off,0.018,2.5,1
Defensive,Weakness,Fontbonne,108,James_Wiggins,6.8125,23.9375,0.743,Off Screen,0.08,1.333,0.625
Defensive,Weakness,Fontbonne,108,James_Wiggins,6.8125,23.9375,0.743,Spot Up,0.442,0.84,0.304
Defensive,Weakness,OlivetCollege,278,Jalen_Adams,24.93103448,34.20689655,0.789,Post-Up,0.055,0.909,0.571
Defensive,Weakness,OlivetCollege,278,Jalen_Adams,24.93103448,34.20689655,0.789,Isolation,0.055,1.273,0.8
Defensive,Weakness,OlivetCollege,278,Jalen_Adams,24.93103448,34.20689655,0.789,Hand Off,0.03,1,0.667
Defensive,Weakness,UWPlatteville,261,Jake_Showalter,6.642857143,21.46428571,0.862,Hand Off,0.014,1.5,0.5
Defensive,Weakness,UWPlatteville,261,Jake_Showalter,6.642857143,21.46428571,0.862,Isolation,0.097,1,0.5
Defensive,Weakness,UWPlatteville,261,Jake_Showalter,6.642857143,21.46428571,0.862,P&R Roll Man,0.048,1.429,0.667
Defensive,Weakness,UWPlatteville,261,Jake_Showalter,6.642857143,21.46428571,0.862,Post-Up,0.303,0.886,0.517
Defensive,Weakness,Roosevelt,173,Jake_Ludwig,17.15625,28.3125,0.965,Isolation,0.117,1.074,0.5
Defensive,Weakness,Roosevelt,173,Jake_Ludwig,17.15625,28.3125,0.965,Spot Up,0.448,1.078,0.443
Defensive,Weakness,Roosevelt,173,Jake_Ludwig,17.15625,28.3125,0.965,Post-Up,0.091,1,0.5
Defensive,Weakness,Roosevelt,173,Jake_Ludwig,17.15625,28.3125,0.965,Off Screen,0.091,1.048,0.474
Defensive,Weakness,MSOE,156,Jake_Gebert,7.653846154,20.88461538,0.912,Off Screen,0.109,1.333,0.636
Defensive,Weakness,MSOE,156,Jake_Gebert,7.653846154,20.88461538,0.912,Hand Off,0.058,1.125,0.571
Defensive,Weakness,MSOE,156,Jake_Gebert,7.653846154,20.88461538,0.912,P&R Ball Handler,0.124,0.941,0.545
Defensive,Weakness,Chicago,39,Jake_Fenlon,17.44,31,0.66,Spot Up,0.351,0.866,0.333
Defensive,Weakness,Chicago,39,Jake_Fenlon,17.44,31,0.66,Isolation,0.068,1.308,0.545
Defensive,Weakness,Chicago,39,Jake_Fenlon,17.44,31,0.66,P&R Roll Man,0.005,2,
Defensive,Weakness,IllinoisTech,318,Jake_Digiorgio,13.10526316,33.84210526,0.813,Post-Up,0.259,0.93,0.514
Defensive,Weakness,IllinoisTech,318,Jake_Digiorgio,13.10526316,33.84210526,0.813,P&R Ball Handler,0.024,1.25,0.5
Defensive,Weakness,IllinoisTech,318,Jake_Digiorgio,13.10526316,33.84210526,0.813,Isolation,0.102,1.235,0.5
Defensive,Weakness,IllinoisTech,319,Jake_Bruns,6.578947368,18.47368421,0.824,Spot Up,0.324,0.864,0.35
Defensive,Weakness,IllinoisTech,319,Jake_Bruns,6.578947368,18.47368421,0.824,P&R Roll Man,0.044,1,0.5
Defensive,Weakness,IllinoisTech,319,Jake_Bruns,6.578947368,18.47368421,0.824,Off Screen,0.132,1.778,0.875
Defensive,Weakness,Chicago,38,Jake_Berhorst,2.708333333,9.833333333,0.753,Isolation,0.065,0.8,0.4
Defensive,Weakness,Chicago,38,Jake_Berhorst,2.708333333,9.833333333,0.753,Spot Up,0.247,0.789,0.333
Defensive,Weakness,Chicago,38,Jake_Berhorst,2.708333333,9.833333333,0.753,P&R Roll Man,0.013,2,1
Defensive,Weakness,Roosevelt,172,Jake_Asquini,6.090909091,18.72727273,1,Post-Up,0.165,1.067,0.5
Defensive,Weakness,Roosevelt,172,Jake_Asquini,6.090909091,18.72727273,1,P&R Roll Man,0.022,2,1
Defensive,Weakness,Fontbonne,107,Jahmad_Wilburn,2.727272727,10.36363636,0.88,P&R Ball Handler,0.04,3,1
Defensive,Weakness,Fontbonne,107,Jahmad_Wilburn,2.727272727,10.36363636,0.88,Post-Up,0.4,1.1,0.6
Defensive,Weakness,Fontbonne,107,Jahmad_Wilburn,2.727272727,10.36363636,0.88,P&R Roll Man,0.12,2,1
Defensive,Weakness,Carthage,24,Jacob_Polglase,2.230769231,9.307692308,1.2,Spot Up,0.65,1.385,0.545
Defensive,Weakness,Carthage,24,Jacob_Polglase,2.230769231,9.307692308,1.2,P&R Ball Handler,0.05,2,1
Defensive,Weakness,MoodyBible,139,Jacob_Kim,4.5,18.75,0.826,Spot Up,0.348,1.625,0.625
Defensive,Weakness,MoodyBible,139,Jacob_Kim,4.5,18.75,0.826,Hand Off,0.087,1,0.5
Defensive,Weakness,MoodyBible,139,Jacob_Kim,4.5,18.75,0.826,Isolation,0.087,1,0.5
Defensive,Weakness,Knox,130,Jacob_Kampf,7.181818182,19.45454545,0.788,Post-Up,0.038,1,0.5
Defensive,Weakness,Knox,130,Jacob_Kampf,7.181818182,19.45454545,0.788,Spot Up,0.365,1,0.375
Defensive,Weakness,Knox,130,Jacob_Kampf,7.181818182,19.45454545,0.788,Hand Off,0.115,1,0.667
Defensive,Weakness,Rose-Hulman,287,Jacob_Back,0.708333333,7.166666667,0.8,P&R Roll Man,0.044,1,0.5
Defensive,Weakness,Rose-Hulman,287,Jacob_Back,0.708333333,7.166666667,0.8,Spot Up,0.4,1,0.438
Defensive,Weakness,Rose-Hulman,287,Jacob_Back,0.708333333,7.166666667,0.8,Post-Up,0.378,0.824,0.444
Defensive,Weakness,Rose-Hulman,287,Jacob_Back,0.708333333,7.166666667,0.8,P&R Ball Handler,0.044,1,0.5
Defensive,Weakness,DominicanIL,75,Jackson_Smith,5.56,13.48,0.764,Spot Up,0.375,0.852,0.364
Defensive,Weakness,DominicanIL,75,Jackson_Smith,5.56,13.48,0.764,Hand Off,0.097,1.143,0.5
Defensive,Weakness,DominicanIL,75,Jackson_Smith,5.56,13.48,0.764,Isolation,0.097,1.429,0.667
Defensive,Weakness,Kalamazoo,219,Jack_Smith,5.96,22,0.942,Spot Up,0.518,1.139,0.433
Defensive,Weakness,Kalamazoo,219,Jack_Smith,5.96,22,0.942,Isolation,0.072,1.3,0.75
Defensive,Weakness,Fontbonne,105,Jack_Lake,4.8,14.6,1.053,P&R Roll Man,0.053,2,1
Defensive,Weakness,Fontbonne,105,Jack_Lake,4.8,14.6,1.053,Spot Up,0.211,2.25,1
Defensive,Weakness,NorthPark,237,Jack_Gurvey,3.16,21.24,1.009,Spot Up,0.469,1.113,0.435
Defensive,Weakness,NorthPark,237,Jack_Gurvey,3.16,21.24,1.009,Isolation,0.044,1.2,0.75
Defensive,Weakness,NorthPark,237,Jack_Gurvey,3.16,21.24,1.009,Off Screen,0.124,1.357,0.615
Defensive,Weakness,Wabash,189,Jack_Davidson,18.19230769,35.92307692,0.822,Off Screen,0.126,1.138,0.423
Defensive,Weakness,Wabash,189,Jack_Davidson,18.19230769,35.92307692,0.822,Post-Up,0.039,1.556,0.714
Defensive,Weakness,Wabash,189,Jack_Davidson,18.19230769,35.92307692,0.822,Isolation,0.052,1.5,0.7
Defensive,Weakness,NorthPark,236,Isaiah_Webster,0.888888889,4,1.667,P&R Ball Handler,0.333,2,1
Defensive,Weakness,DominicanIL,74,Isaac_Moore,5.684210526,17.26315789,1.013,P&R Ball Handler,0.038,1.667,0.667
Defensive,Weakness,DominicanIL,74,Isaac_Moore,5.684210526,17.26315789,1.013,Hand Off,0.013,2,1
